mdp,solver,n,beta,threads,time_sec,residual
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.423797,8.079570081730e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.430024,7.905429183398e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.435944,8.118326667868e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.442213,7.826469845752e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.447522,7.411933087386e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.453786,8.213255706365e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.460049,6.783450360527e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.466386,6.700329482526e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.472733,6.619793456255e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.479112,7.297740314052e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.485184,6.368029015325e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.491446,6.434219773614e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.497712,6.499296338934e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.503982,5.850590333325e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.510245,5.865224574454e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.516558,6.108723535233e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.522820,5.598575625679e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.529089,5.538092423691e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.535420,5.489029437190e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.541686,5.096916546800e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.547949,4.720061786229e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.554212,5.197013295916e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.560475,4.915804932823e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.566738,4.767227501216e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.573001,4.725933559407e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.579264,4.765618286071e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.585589,4.276567425070e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.591857,4.477321974830e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.598119,4.292387840017e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.604384,4.024629187745e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.610283,4.310187636843e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.616548,4.159001689059e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.622820,3.869760845391e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.629090,3.828019046564e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.635360,3.617487324211e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.641684,3.811017920013e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.647946,3.412739066856e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.654219,3.558698878337e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.660485,3.447832828745e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.666754,3.608944836799e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.673020,3.247632752034e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.679283,3.159413457063e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.685546,3.199392977756e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.691867,3.134730265288e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.698129,3.158323672994e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.704391,2.907755822578e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.710653,2.582152567613e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.716919,2.721381438403e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.723187,2.652308904317e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.729484,2.722435986800e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.735756,2.539411139737e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.742082,2.451846668864e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.748347,2.480170014569e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.754609,2.418232171724e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.760876,2.472848369059e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.767139,2.362873924144e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.773406,2.372034834443e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.779670,2.185593898346e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.785936,2.019949037192e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.792253,2.013166169356e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.798519,1.913694499094e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.804785,1.951149876093e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.811048,1.976615336830e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.817314,1.953863131171e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.823607,1.662528528957e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.829874,1.941283746789e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.836141,1.669753390561e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.842458,1.715448641235e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.848222,1.836644212633e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.854487,1.782480967549e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.859576,2.032603969908e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.865840,1.479671118545e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.872116,1.610343929435e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.878379,1.577765706122e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.884641,1.419656654830e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.890929,1.449914303528e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.897260,1.562614636794e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.903524,1.421454392691e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.909790,1.344111199983e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.916053,1.298066483898e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.922341,1.343404704494e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.928611,1.232999248302e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.934873,1.266203447831e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.941141,1.167205685922e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.946579,1.255180752585e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.952847,1.091884780340e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.959171,1.158156613033e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.965433,1.067460598449e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.971696,1.059456985126e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.977965,1.023422315111e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.984245,1.028115908030e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.990538,1.014083895277e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,0.996800,9.412712885160e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.003117,1.088587717725e-01
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.008573,8.874395889279e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.014835,8.961638135247e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.021099,8.465547229162e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.027363,8.834767736266e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.033626,6.899623623531e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.039891,7.806456077014e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.046154,7.819941363437e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.052419,8.191849488458e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.058748,7.340637545281e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.065015,7.726938093174e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.071279,7.567069452125e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.077547,7.439372352701e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.083815,6.845547317016e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.090104,6.888925036992e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.096120,6.746749401964e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.102455,6.564554498027e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.107870,6.214302575563e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.113281,6.430040519695e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.119551,6.269997132154e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.125814,6.057190268234e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.132076,6.165710589630e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.138338,5.509104252951e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.144602,5.418787959616e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.150886,5.397445967833e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.157154,5.729445158954e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.163256,5.067058603822e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.169620,5.352351124134e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.175998,5.116834688283e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.181755,5.122401622225e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.187685,4.635342514734e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.193956,4.607253648169e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.200235,4.678153160626e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.206503,4.407908496523e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.211995,4.283377053389e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.218257,4.552039478131e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.224578,3.969615775759e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.229953,4.247446186355e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.236218,3.766849975841e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.242480,4.055236862746e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.248742,4.033134949532e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.255007,3.755116120283e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.261269,3.567184356802e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.267541,3.536149722163e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.273808,3.274797458744e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.280133,3.941941666289e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.286395,2.972681160213e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.292677,3.289322064711e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.298943,3.156498869021e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.305210,3.339530090147e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.311477,3.036308448441e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.317816,2.891799458985e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.324080,3.160525759176e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.330396,2.699124901596e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.336689,2.602870453711e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.342954,2.380604524251e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.349221,2.534425154545e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.355483,2.315714103725e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.361749,2.428859607062e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.368012,2.364402790295e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.374274,2.323264378379e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.380711,2.363568264286e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.386983,2.331037073759e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.393273,2.168984338323e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.399546,2.317459330925e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.405814,1.965515560869e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.412076,2.118791205680e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.418353,2.029989313883e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.424615,1.836602941830e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.429975,1.990442466308e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.436242,1.880662196936e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.442503,1.875670420623e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.448765,1.846805087598e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.455027,1.734462497984e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.461294,1.750050737996e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.467557,1.661107269888e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.473824,1.689134590197e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.479944,1.711728591977e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.486270,1.446212887458e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.492536,1.567812517874e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.498799,1.474564944374e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.505064,1.433467917946e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.511334,1.547791814755e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.517600,1.483291739942e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.523868,1.416903278005e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.529920,1.345108108853e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.536184,1.343431576242e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.542500,1.310942851478e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.548766,1.225268464100e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.555036,1.204587786674e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.561300,1.271425809023e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.567569,1.229535260154e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.573831,1.060021928333e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.580099,1.013686142892e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.586361,1.036071529347e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.592710,1.090703976865e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.598979,1.062345654918e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.605245,1.056494605496e-02
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.611511,9.924814922670e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.617773,9.834711638632e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.624036,9.193944571280e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.630300,9.208768723965e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.636566,9.704902744261e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.642893,9.437042186846e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.649156,9.097341418283e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.655420,8.188673372615e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.661682,8.425534524577e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.667945,8.344171436647e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.674287,7.734520342638e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.679917,7.007412401208e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.686181,6.799143827948e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.691283,7.340430523300e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.697608,7.401681019019e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.703870,6.551299950615e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.710196,7.013666723651e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.716463,6.899690381715e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.722728,6.792561350494e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.728996,6.628167157260e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.735259,5.870072350945e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.741523,6.270090454564e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.747839,6.200153095278e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.754103,5.886701085501e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.760366,6.135790033568e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.766629,5.812102179334e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.772893,5.449673715248e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.779163,5.176982305784e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.785426,5.367910723407e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.791694,5.231409858197e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.798018,4.987571823222e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.804293,4.880088834852e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.810560,4.791886012981e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.816830,4.620154659960e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.823093,4.870484487810e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.829360,4.454277045852e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.835622,4.380454706506e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.841920,4.294968122394e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.847334,4.349708035306e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.853596,3.719010823261e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.859859,4.156492763968e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.866124,3.756529450811e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.872392,3.911233101917e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.878656,3.615233082655e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.884922,3.641854216994e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.891185,3.336191747849e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.897452,3.326632778226e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.903783,3.368265101699e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.910046,3.174913696967e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.916311,3.326233442294e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.922573,3.076139843188e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.928844,3.095128275163e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.935145,3.068714938991e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.941409,2.892431659347e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.947684,3.040498866767e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.954005,2.620592561925e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.960272,2.782957991030e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.966534,2.797046459818e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.972796,2.656737945017e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.979065,2.599760529847e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.985326,2.413707928554e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.991589,2.420643886580e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,1.997855,2.325867650825e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.004183,2.300236380052e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.010450,2.214458228082e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.016721,2.293169123504e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.022985,2.138304392702e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.029259,1.821928526624e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.035523,1.929295102173e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.041789,2.080267075144e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.048057,2.143928327314e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.054380,1.950715049361e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.060650,1.808010252489e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.066912,1.821332856935e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.073176,1.663057576025e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.079439,1.686851675913e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.085705,1.712323032507e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.091967,1.606395848057e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.098235,1.561421988299e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.104555,1.607478812957e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.110823,1.568958665530e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.117089,1.521742097111e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.123356,1.563832794545e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.129618,1.341031225820e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.135881,1.379426669018e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.142143,1.100004284126e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.148488,1.332516714911e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.154832,1.372014496383e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.161094,1.289681707931e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.167360,1.315702241982e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.173623,1.339984467222e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.179886,1.190531794919e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.186156,1.176874975499e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.192418,1.119966456599e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.198685,1.237470540445e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.205003,1.181752431648e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.211266,9.899354301979e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.217532,1.080418718402e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.223855,1.028843488484e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.230135,1.000219315074e-03
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.236398,9.692668027128e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.242687,9.748798297551e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.248956,8.653584800413e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.255280,8.576356626691e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.261546,9.831645925260e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.267810,8.696456611688e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.274075,8.565737955450e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.279920,8.770405338510e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.286214,8.365557462184e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.292477,7.664056247449e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.298740,7.500503641040e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.305011,6.638957563609e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.311340,7.391921353701e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.317611,7.160146362821e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.323880,7.041534117889e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.329915,6.386897002812e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.336184,6.952384285341e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.342448,6.289036048202e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.348711,6.606902877593e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.354973,6.490459199995e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.361256,6.260072800615e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.367577,6.517210060792e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.373298,6.152903265502e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.379622,5.761396407706e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.385888,5.944443157659e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.392153,5.788759767711e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.398415,5.345649012725e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.403905,5.450072151234e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.410171,5.064958968433e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.416433,5.037965029260e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.422758,4.877737540028e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.429020,4.720110621292e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.435290,4.378672540497e-04
Grid_50x50,Async_CATopKGS,2500,0.9990,4,2.441553,5.012506358071e-04
